Label,Tweet,Tokenization,Stop_Removal,Tweet_Stemmed
Non_HS,"inilah wujud nasional dagangannya hebat https    fyigcxl","['inilah', 'wujud', 'nasional', 'dagangannya', 'hebat', 'https', 'fyigcxl']","['wujud', 'nasional', 'dagangannya', 'hebat', 'https', 'fyigcxl']","['wujud', 'nasional', 'dagang', 'hebat', 'https', 'fyigcxl']"
Non_HS,"pak dosen makin keliatan aslinya","['pak', 'dosen', 'makin', 'keliatan', 'aslinya']","['dosen', 'keliatan', 'aslinya']","['dosen', 'liat', 'asli']"
Non_HS,"dulu awal kampanye bukannya uda deklarasi anti sara tadinya pikir lebih mending dari","['dulu', 'awal', 'kampanye', 'bukannya', 'uda', 'deklarasi', 'anti', 'sara', 'tadinya', 'pikir', 'lebih', 'mending', 'dari']","['kampanye', 'uda', 'deklarasi', 'anti', 'sara', 'pikir', 'mending']","['kampanye', 'uda', 'deklarasi', 'anti', 'sara', 'pikir', 'mending']"
Non_HS,"mateng mpok silvy bombardir pak ahok jawaban cerdas pak ahok","['mateng', 'mpok', 'silvy', 'bombardir', 'pak', 'ahok', 'jawaban', 'cerdas', 'pak', 'ahok']","['mateng', 'mpok', 'silvy', 'bombardir', 'ahok', 'cerdas', 'ahok']","['mateng', 'mpok', 'silvy', 'bombardir', 'ahok', 'cerdas', 'ahok']"
Non_HS,"mohon tenang","['mohon', 'tenang']","['mohon', 'tenang']","['mohon', 'tenang']"
Non_HS,"nih ngomongin hal luar program mulu ngga ada bhan bwt serang lawan cape dehh","['nih', 'ngomongin', 'hal', 'luar', 'program', 'mulu', 'ngga', 'ada', 'bhan', 'bwt', 'serang', 'lawan', 'cape', 'dehh']","['nih', 'ngomongin', 'program', 'mulu', 'ngga', 'bhan', 'bwt', 'serang', 'lawan', 'cape', 'dehh']","['nih', 'ngomongin', 'program', 'mulu', 'ngga', 'bhan', 'bwt', 'serang', 'lawan', 'cape', 'dehh']"
Non_HS,"cinta pak ahok pokoknya","['cinta', 'pak', 'ahok', 'pokoknya']","['cinta', 'ahok', 'pokoknya']","['cinta', 'ahok', 'pokok']"
Non_HS,"nggak cuma ibu yang pengen foto sama ahok bapak juga lho","['nggak', 'cuma', 'ibu', 'yang', 'pengen', 'foto', 'sama', 'ahok', 'bapak', 'juga', 'lho']","['nggak', 'pengen', 'foto', 'ahok', 'lho']","['nggak', 'ken', 'foto', 'ahok', 'lho']"
Non_HS,"mas agus saya akui malam ini rambut kamu bagus","['mas', 'agus', 'saya', 'akui', 'malam', 'ini', 'rambut', 'kamu', 'bagus']","['mas', 'agus', 'akui', 'malam', 'rambut', 'bagus']","['mas', 'agus', 'aku', 'malam', 'rambut', 'bagus']"
Non_HS,"ahok janji berani tutup tempat hiburan malam yang jual narkoba","['ahok', 'janji', 'berani', 'tutup', 'tempat', 'hiburan', 'malam', 'yang', 'jual', 'narkoba']","['ahok', 'janji', 'berani', 'tutup', 'hiburan', 'malam', 'jual', 'narkoba']","['ahok', 'janji', 'berani', 'tutup', 'hibur', 'malam', 'jual', 'narkoba']"
Non_HS,"agus sylvi sisipkan bahasa jawa saat debat https    fgtfxgainx","['agus', 'sylvi', 'sisipkan', 'bahasa', 'jawa', 'saat', 'debat', 'https', 'fgtfxgainx']","['agus', 'sylvi', 'sisipkan', 'bahasa', 'jawa', 'debat', 'https', 'fgtfxgainx']","['agus', 'sylvi', 'sisip', 'bahasa', 'jawa', 'debat', 'https', 'fgtfxgainx']"
Non_HS,"ahok udah perhatikan penyandang disabilitas jauuuh sebelum kandidat lain berjanji","['ahok', 'udah', 'perhatikan', 'penyandang', 'disabilitas', 'jauuuh', 'sebelum', 'kandidat', 'lain', 'berjanji']","['ahok', 'udah', 'perhatikan', 'penyandang', 'disabilitas', 'jauuuh', 'kandidat', 'berjanji']","['ahok', 'udah', 'perhati', 'sandang', 'disabilitas', 'jauuuh', 'kandidat', 'janji']"
Non_HS,"ahok keren","['ahok', 'keren']","['ahok', 'keren']","['ahok', 'keren']"
Non_HS,"gimana tim ahok kok makin disudutkan mungkin karena ini final kali","['gimana', 'tim', 'ahok', 'kok', 'makin', 'disudutkan', 'mungkin', 'karena', 'ini', 'final', 'kali']","['gimana', 'tim', 'ahok', 'disudutkan', 'final', 'kali']","['gimana', 'tim', 'ahok', 'sudut', 'final', 'kali']"
Non_HS,"nih fakta buat asbun","['nih', 'fakta', 'buat', 'asbun']","['nih', 'fakta', 'asbun']","['nih', 'fakta', 'asbun']"
Non_HS,"siap siap meme cctv pilkadadki","['siap', 'siap', 'meme', 'cctv', 'pilkadadki']","['meme', 'cctv', 'pilkadadki']","['meme', 'cctv', 'pilkadadki']"
Non_HS,"nyinyir tingkat nasional","['nyinyir', 'tingkat', 'nasional']","['nyinyir', 'tingkat', 'nasional']","['nyinyir', 'tingkat', 'nasional']"
Non_HS,"drama bgt itu","['drama', 'bgt', 'itu']","['drama', 'bgt']","['drama', 'bgt']"
Non_HS,"ini judulnya debat atau nyerang paslon","['ini', 'judulnya', 'debat', 'atau', 'nyerang', 'paslon']","['judulnya', 'debat', 'nyerang', 'paslon']","['judul', 'debat', 'nyerang', 'paslon']"
Non_HS,"lha kok menyerang gitu","['lha', 'kok', 'menyerang', 'gitu']","['lha', 'menyerang', 'gitu']","['lha', 'serang', 'gitu']"
Non_HS,"debat sama berantem beda tipis","['debat', 'sama', 'berantem', 'beda', 'tipis']","['debat', 'berantem', 'beda', 'tipis']","['debat', 'antem', 'beda', 'tipis']"
Non_HS,"orang tegas dibilang maki maki orang","['orang', 'tegas', 'dibilang', 'maki', 'maki', 'orang']","['orang', 'dibilang', 'maki', 'maki', 'orang']","['orang', 'bilang', 'maki', 'maki', 'orang']"
Non_HS,"atau perempuan berbeda dengan kaum perempuan","['atau', 'perempuan', 'berbeda', 'dengan', 'kaum', 'perempuan']","['perempuan', 'berbeda', 'kaum', 'perempuan']","['perempuan', 'beda', 'kaum', 'perempuan']"
Non_HS,"mantap oce anies sandi dalam mengatasi urbanisasi dan lapangan kerja","['mantap', 'oce', 'anies', 'sandi', 'dalam', 'mengatasi', 'urbanisasi', 'dan', 'lapangan', 'kerja']","['mantap', 'oce', 'anies', 'sandi', 'mengatasi', 'urbanisasi', 'lapangan', 'kerja']","['mantap', 'oce', 'anies', 'sandi', 'atas', 'urbanisasi', 'lapang', 'kerja']"
Non_HS,"seru nih selalu mengungkit masa lalu kekerasan verbal semua pernah lakukan manusia biasa","['seru', 'nih', 'selalu', 'mengungkit', 'masa', 'lalu', 'kekerasan', 'verbal', 'semua', 'pernah', 'lakukan', 'manusia', 'biasa']","['seru', 'nih', 'mengungkit', 'kekerasan', 'verbal', 'lakukan', 'manusia']","['seru', 'nih', 'ungkit', 'keras', 'verbal', 'laku', 'manusia']"
Non_HS,"satu perempuan bukan semua perempuan","['satu', 'perempuan', 'bukan', 'semua', 'perempuan']","['perempuan', 'perempuan']","['perempuan', 'perempuan']"
Non_HS,"pertanyaan paslon dpt dikategorikan sbg kekerasan dalam debat","['pertanyaan', 'paslon', 'dpt', 'dikategorikan', 'sbg', 'kekerasan', 'dalam', 'debat']","['paslon', 'dpt', 'dikategorikan', 'sbg', 'kekerasan', 'debat']","['paslon', 'dpt', 'kategori', 'sbg', 'keras', 'debat']"
Non_HS,"pak maafkan saya biarkan malam ini saja saya memposting ujaran kebencian hanya malam ini saja pak xoxo","['pak', 'maafkan', 'saya', 'biarkan', 'malam', 'ini', 'saja', 'saya', 'memposting', 'ujaran', 'kebencian', 'hanya', 'malam', 'ini', 'saja', 'pak', 'xoxo']","['maafkan', 'biarkan', 'malam', 'memposting', 'ujaran', 'kebencian', 'malam', 'xoxo']","['maaf', 'biar', 'malam', 'memposting', 'ujar', 'benci', 'malam', 'xoxo']"
Non_HS,"semoga allah memenangkan pak anies sandi https    snsrxrwf","['semoga', 'allah', 'memenangkan', 'pak', 'anies', 'sandi', 'https', 'snsrxrwf']","['semoga', 'allah', 'memenangkan', 'anies', 'sandi', 'https', 'snsrxrwf']","['moga', 'allah', 'menang', 'anies', 'sandi', 'https', 'snsrxrwf']"
Non_HS,"non muslim coblos ahok muslim coblos djarot bagaimana","['non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot', 'bagaimana']","['non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot']","['non', 'muslim', 'coblos', 'ahok', 'muslim', 'coblos', 'djarot']"
Non_HS,"pemimpin harus dapat ciptakan suasana damai tentram dan bukan adu domba atau hasutan","['pemimpin', 'harus', 'dapat', 'ciptakan', 'suasana', 'damai', 'tentram', 'dan', 'bukan', 'adu', 'domba', 'atau', 'hasutan']","['pemimpin', 'ciptakan', 'suasana', 'damai', 'tentram', 'adu', 'domba', 'hasutan']","['pimpin', 'cipta', 'suasana', 'damai', 'tentram', 'adu', 'domba', 'hasut']"
Non_HS,"saya bertanya kepada bapak presiden dan kapolri oce tuh apaan","['saya', 'bertanya', 'kepada', 'bapak', 'presiden', 'dan', 'kapolri', 'oce', 'tuh', 'apaan']","['presiden', 'kapolri', 'oce', 'tuh']","['presiden', 'kapolri', 'oce', 'tuh']"
Non_HS,"keliatan banget keberpihakan media","['keliatan', 'banget', 'keberpihakan', 'media']","['keliatan', 'banget', 'keberpihakan', 'media']","['liat', 'banget', 'pihak', 'media']"
Non_HS,"hatikecil bagus nih ilustrasinya https    zaqlqrbiuf","['hatikecil', 'bagus', 'nih', 'ilustrasinya', 'https', 'zaqlqrbiuf']","['hatikecil', 'bagus', 'nih', 'ilustrasinya', 'https', 'zaqlqrbiuf']","['hatikecil', 'bagus', 'nih', 'ilustrasi', 'https', 'zaqlqrbiuf']"
Non_HS,"ahok terlalu keren","['ahok', 'terlalu', 'keren']","['ahok', 'keren']","['ahok', 'keren']"
Non_HS,"isinya timeline twitter pilkada membosankan sekali","['isinya', 'timeline', 'twitter', 'pilkada', 'membosankan', 'sekali']","['isinya', 'timeline', 'twitter', 'pilkada', 'membosankan']","['isi', 'timeline', 'twitter', 'pilkada', 'bosan']"
Non_HS,"mohon tenang mohon tenang","['mohon', 'tenang', 'mohon', 'tenang']","['mohon', 'tenang', 'mohon', 'tenang']","['mohon', 'tenang', 'mohon', 'tenang']"
Non_HS,"diulang jawabannya bisa beda kan","['diulang', 'jawabannya', 'bisa', 'beda', 'kan']","['diulang', 'jawabannya', 'beda']","['ulang', 'jawab', 'beda']"
Non_HS,"perasaan bukan pertanyaan itu deh dijawab audionya keluar atau","['perasaan', 'bukan', 'pertanyaan', 'itu', 'deh', 'dijawab', 'audionya', 'keluar', 'atau']","['perasaan', 'deh', 'audionya']","['asa', 'deh', 'audio']"
Non_HS,"boleh tinggal pinggir kali meski bukan tanahnya boleh jualan pinggir jalan","['boleh', 'tinggal', 'pinggir', 'kali', 'meski', 'bukan', 'tanahnya', 'boleh', 'jualan', 'pinggir', 'jalan']","['tinggal', 'pinggir', 'kali', 'tanahnya', 'jualan', 'pinggir', 'jalan']","['tinggal', 'pinggir', 'kali', 'tanah', 'jual', 'pinggir', 'jalan']"
Non_HS,"sehatkan warga dki melalui barulah pembangunan dapat sejahterakan warganya","['sehatkan', 'warga', 'dki', 'melalui', 'barulah', 'pembangunan', 'dapat', 'sejahterakan', 'warganya']","['sehatkan', 'warga', 'dki', 'barulah', 'pembangunan', 'sejahterakan', 'warganya']","['sehat', 'warga', 'dki', 'baru', 'bangun', 'sejahtera', 'warga']"
Non_HS,"kalau kamu diputuskan pacar tanpa sebab mungkin program oke oce bisa jadi solusi nya","['kalau', 'kamu', 'diputuskan', 'pacar', 'tanpa', 'sebab', 'mungkin', 'program', 'oke', 'oce', 'bisa', 'jadi', 'solusi', 'nya']","['diputuskan', 'pacar', 'program', 'oke', 'oce', 'solusi', 'nya']","['putus', 'pacar', 'program', 'oke', 'oce', 'solusi', 'nya']"
Non_HS,"melibatkan yang paham pada bidangnya untuk duduk bersama memecahkan solusi cara kepemimpinan cerdas","['melibatkan', 'yang', 'paham', 'pada', 'bidangnya', 'untuk', 'duduk', 'bersama', 'memecahkan', 'solusi', 'cara', 'kepemimpinan', 'cerdas']","['melibatkan', 'paham', 'bidangnya', 'duduk', 'memecahkan', 'solusi', 'kepemimpinan', 'cerdas']","['libat', 'paham', 'bidang', 'duduk', 'pecah', 'solusi', 'pimpin', 'cerdas']"
Non_HS,"justru laki laki lah yang sering mengalami kekerasan verbal berapa kali dirimu dimarahi istrimu ayo ngaku","['justru', 'laki', 'laki', 'lah', 'yang', 'sering', 'mengalami', 'kekerasan', 'verbal', 'berapa', 'kali', 'dirimu', 'dimarahi', 'istrimu', 'ayo', 'ngaku']","['laki', 'laki', 'mengalami', 'kekerasan', 'verbal', 'kali', 'dirimu', 'dimarahi', 'istrimu', 'ayo', 'ngaku']","['laki', 'laki', 'alami', 'keras', 'verbal', 'kali', 'diri', 'marah', 'istri', 'ayo', 'ngaku']"
Non_HS,"soal gerakan gerakan ala","['soal', 'gerakan', 'gerakan', 'ala']","['gerakan', 'gerakan', 'ala']","['gera', 'gera', 'ala']"
Non_HS,"mayoritas warga jakarta ingin dipimpin gubernur baru emang iya","['mayoritas', 'warga', 'jakarta', 'ingin', 'dipimpin', 'gubernur', 'baru', 'emang', 'iya']","['mayoritas', 'warga', 'jakarta', 'dipimpin', 'gubernur', 'emang', 'iya']","['mayoritas', 'warga', 'jakarta', 'pimpin', 'gubernur', 'emang', 'iya']"
Non_HS,"paslon selalu nyerang paslon","['paslon', 'selalu', 'nyerang', 'paslon']","['paslon', 'nyerang', 'paslon']","['paslon', 'nyerang', 'paslon']"
Non_HS,"upaya anies sandi untuk mendukung perempuan menjadi pelaku ukm","['upaya', 'anies', 'sandi', 'untuk', 'mendukung', 'perempuan', 'menjadi', 'pelaku', 'ukm']","['upaya', 'anies', 'sandi', 'mendukung', 'perempuan', 'pelaku', 'ukm']","['upaya', 'anies', 'sandi', 'dukung', 'perempuan', 'laku', 'ukm']"
Non_HS,"salah satu indikator meningkatnya kualitas hidup warga jkt adl terus bisa tersenyum seperti pak djarot malam ini","['salah', 'satu', 'indikator', 'meningkatnya', 'kualitas', 'hidup', 'warga', 'jkt', 'adl', 'terus', 'bisa', 'tersenyum', 'seperti', 'pak', 'djarot', 'malam', 'ini']","['salah', 'indikator', 'meningkatnya', 'kualitas', 'hidup', 'warga', 'jkt', 'adl', 'tersenyum', 'djarot', 'malam']","['salah', 'indikator', 'tingkat', 'kualitas', 'hidup', 'warga', 'jkt', 'adl', 'senyum', 'djarot', 'malam']"
Non_HS,"tontonan wajib ditunggu sehabis","['tontonan', 'wajib', 'ditunggu', 'sehabis']","['tontonan', 'wajib', 'ditunggu', 'sehabis']","['tonton', 'wajib', 'tunggu', 'habis']"
Non_HS,"pak ahok penyandang disabilitas bukan hanya mereka suatu saat kita juga bisa jadi","['pak', 'ahok', 'penyandang', 'disabilitas', 'bukan', 'hanya', 'mereka', 'suatu', 'saat', 'kita', 'juga', 'bisa', 'jadi']","['ahok', 'penyandang', 'disabilitas']","['ahok', 'sandang', 'disabilitas']"
Non_HS,"saat jeda ahok dan djarot sapa ganjar pranowo dari atas panggung","['saat', 'jeda', 'ahok', 'dan', 'djarot', 'sapa', 'ganjar', 'pranowo', 'dari', 'atas', 'panggung']","['jeda', 'ahok', 'djarot', 'sapa', 'ganjar', 'pranowo', 'panggung']","['jeda', 'ahok', 'djarot', 'sapa', 'ganjar', 'pranowo', 'panggung']"
Non_HS,"sayang hyung cuma pencitraan wkwk","['sayang', 'hyung', 'cuma', 'pencitraan', 'wkwk']","['sayang', 'hyung', 'pencitraan', 'wkwk']","['sayang', 'hyung', 'citra', 'wkwk']"
Non_HS,"msh inget ibu penjual kue balaikota pak ahok tau klo ibu sakit ibu itu langsung diurus ini bukan pencitraan","['msh', 'inget', 'ibu', 'penjual', 'kue', 'balaikota', 'pak', 'ahok', 'tau', 'klo', 'ibu', 'sakit', 'ibu', 'itu', 'langsung', 'diurus', 'ini', 'bukan', 'pencitraan']","['msh', 'inget', 'penjual', 'kue', 'balaikota', 'ahok', 'tau', 'klo', 'sakit', 'langsung', 'diurus', 'pencitraan']","['msh', 'inget', 'jual', 'kue', 'balaikota', 'ahok', 'tau', 'klo', 'sakit', 'langsung', 'urus', 'citra']"
Non_HS,"biar jajan naik sejuta","['biar', 'jajan', 'naik', 'sejuta']","['biar', 'jajan', 'sejuta']","['biar', 'jajan', 'juta']"
Non_HS,"bio belum diganti astagfirullah rusak pencitraan cewe cantik","['bio', 'belum', 'diganti', 'astagfirullah', 'rusak', 'pencitraan', 'cewe', 'cantik']","['bio', 'diganti', 'astagfirullah', 'rusak', 'pencitraan', 'cewe', 'cantik']","['bio', 'ganti', 'astagfirullah', 'rusak', 'citra', 'cewe', 'cantik']"
Non_HS,"ampun udh closing statement msh aja commentnya gitu","['ampun', 'udh', 'closing', 'statement', 'msh', 'aja', 'commentnya', 'gitu']","['ampun', 'udh', 'closing', 'statement', 'msh', 'aja', 'commentnya', 'gitu']","['ampun', 'udh', 'closing', 'statement', 'msh', 'aja', 'commentnya', 'gitu']"
Non_HS,"hah uda closing statement cepet bener","['hah', 'uda', 'closing', 'statement', 'cepet', 'bener']","['hah', 'uda', 'closing', 'statement', 'cepet', 'bener']","['hah', 'uda', 'closing', 'statement', 'cepet', 'bener']"
Non_HS,"kali ini keren biasanya ada sesi tanya jawab kali ini ada sesi curhat","['kali', 'ini', 'keren', 'biasanya', 'ada', 'sesi', 'tanya', 'jawab', 'kali', 'ini', 'ada', 'sesi', 'curhat']","['kali', 'keren', 'sesi', 'kali', 'sesi', 'curhat']","['kali', 'keren', 'sesi', 'kali', 'sesi', 'curhat']"
Non_HS,"ketiga paslon gagal menjawab pertanyaan yang jawabannya harus memuji kebaikan paslon lain","['ketiga', 'paslon', 'gagal', 'menjawab', 'pertanyaan', 'yang', 'jawabannya', 'harus', 'memuji', 'kebaikan', 'paslon', 'lain']","['ketiga', 'paslon', 'gagal', 'jawabannya', 'memuji', 'kebaikan', 'paslon']","['tiga', 'paslon', 'gagal', 'jawab', 'puji', 'baik', 'paslon']"
Non_HS,"mari berjuang bersama sbyudhoyono utk memenangkan","['mari', 'berjuang', 'bersama', 'sbyudhoyono', 'utk', 'memenangkan']","['mari', 'berjuang', 'sbyudhoyono', 'utk', 'memenangkan']","['mari', 'juang', 'sbyudhoyono', 'utk', 'menang']"
Non_HS,"jikapun aparatur bisa dibeli kyai dan santri oplosan dibeli masih ada yng asli siap melawan ketidakadilan","['jikapun', 'aparatur', 'bisa', 'dibeli', 'kyai', 'dan', 'santri', 'oplosan', 'dibeli', 'masih', 'ada', 'yng', 'asli', 'siap', 'melawan', 'ketidakadilan']","['jikapun', 'aparatur', 'dibeli', 'kyai', 'santri', 'oplosan', 'dibeli', 'yng', 'asli', 'melawan', 'ketidakadilan']","['jika', 'aparatur', 'beli', 'kyai', 'santri', 'oplos', 'beli', 'yng', 'asli', 'lawan', 'ketidakadilan']"
Non_HS,"pasangan mana yang unggul dalam debat kandidat gubernur wagub dki jakarta malam ini","['pasangan', 'mana', 'yang', 'unggul', 'dalam', 'debat', 'kandidat', 'gubernur', 'wagub', 'dki', 'jakarta', 'malam', 'ini']","['pasangan', 'unggul', 'debat', 'kandidat', 'gubernur', 'wagub', 'dki', 'jakarta', 'malam']","['pasang', 'unggul', 'debat', 'kandidat', 'gubernur', 'wagub', 'dki', 'jakarta', 'malam']"
Non_HS,"keberagaman itu datang hati terdalam bukan pencitraan","['keberagaman', 'itu', 'datang', 'hati', 'terdalam', 'bukan', 'pencitraan']","['keberagaman', 'hati', 'terdalam', 'pencitraan']","['agam', 'hati', 'dalam', 'citra']"
Non_HS,"membangun bangsa dan negara ini engga cukup dengan metoda pencitraan saja tanpa teruji lewat rekam jejak dan integritas tokohnya","['membangun', 'bangsa', 'dan', 'negara', 'ini', 'engga', 'cukup', 'dengan', 'metoda', 'pencitraan', 'saja', 'tanpa', 'teruji', 'lewat', 'rekam', 'jejak', 'dan', 'integritas', 'tokohnya']","['membangun', 'bangsa', 'negara', 'engga', 'metoda', 'pencitraan', 'teruji', 'rekam', 'jejak', 'integritas', 'tokohnya']","['bangun', 'bangsa', 'negara', 'engga', 'metoda', 'citra', 'uji', 'rekam', 'jejak', 'integritas', 'tokoh']"
Non_HS,"bersikap baik dan menjaga prilaku depan umum bukan berarti pencitraan bukan pula menjadi orang lain","['bersikap', 'baik', 'dan', 'menjaga', 'prilaku', 'depan', 'umum', 'bukan', 'berarti', 'pencitraan', 'bukan', 'pula', 'menjadi', 'orang', 'lain']","['bersikap', 'menjaga', 'prilaku', 'pencitraan', 'orang']","['sikap', 'jaga', 'prilaku', 'citra', 'orang']"
Non_HS,"saat jujur ada curiga saat berbuat baik ada menuduh pencitraan saat bahagia ada iri abaikan","['saat', 'jujur', 'ada', 'curiga', 'saat', 'berbuat', 'baik', 'ada', 'menuduh', 'pencitraan', 'saat', 'bahagia', 'ada', 'iri', 'abaikan']","['jujur', 'curiga', 'berbuat', 'menuduh', 'pencitraan', 'bahagia', 'iri', 'abaikan']","['jujur', 'curiga', 'buat', 'tuduh', 'citra', 'bahagia', 'iri', 'abai']"
Non_HS,"umat islam peduli agama mrk tentu tdk akan tergoda trik konyol seperti ini inshaallah umat islam sdh sadar","['umat', 'islam', 'peduli', 'agama', 'mrk', 'tentu', 'tdk', 'akan', 'tergoda', 'trik', 'konyol', 'seperti', 'ini', 'inshaallah', 'umat', 'islam', 'sdh', 'sadar']","['umat', 'islam', 'peduli', 'agama', 'mrk', 'tdk', 'tergoda', 'trik', 'konyol', 'inshaallah', 'umat', 'islam', 'sdh', 'sadar']","['umat', 'islam', 'peduli', 'agama', 'mrk', 'tdk', 'goda', 'trik', 'konyol', 'inshaallah', 'umat', 'islam', 'sdh', 'sadar']"
Non_HS,"nanies baswedan tak lagi memiliki integritas dan kredibilitas sebagai seorang pemimpin","['nanies', 'baswedan', 'tak', 'lagi', 'memiliki', 'integritas', 'dan', 'kredibilitas', 'sebagai', 'seorang', 'pemimpin']","['nanies', 'baswedan', 'memiliki', 'integritas', 'kredibilitas', 'pemimpin']","['nanies', 'baswedan', 'milik', 'integritas', 'kredibilitas', 'pimpin']"
Non_HS,"apakah tidak sadis jika semua berita tentang ahok judulnya diawali degan terdakwa penista agama bukan menggunakan nama","['apakah', 'tidak', 'sadis', 'jika', 'semua', 'berita', 'tentang', 'ahok', 'judulnya', 'diawali', 'degan', 'terdakwa', 'penista', 'agama', 'bukan', 'menggunakan', 'nama']","['sadis', 'berita', 'ahok', 'judulnya', 'diawali', 'degan', 'terdakwa', 'penista', 'agama', 'nama']","['sadis', 'berita', 'ahok', 'judul', 'awal', 'degan', 'dakwa', 'nista', 'agama', 'nama']"
Non_HS,"kemarin kan ada berita tentang penyakit mengingitis dari babi mksd apa nyambungnya sama ahok","['kemarin', 'kan', 'ada', 'berita', 'tentang', 'penyakit', 'mengingitis', 'dari', 'babi', 'mksd', 'apa', 'nyambungnya', 'sama', 'ahok']","['kemarin', 'berita', 'penyakit', 'mengingitis', 'babi', 'mksd', 'nyambungnya', 'ahok']","['kemarin', 'berita', 'sakit', 'mengingitis', 'babi', 'mksd', 'nyambungnya', 'ahok']"
Non_HS,"artis korea bisa world tour ahmad dhani bisa","['artis', 'korea', 'bisa', 'world', 'tour', 'ahmad', 'dhani', 'bisa']","['artis', 'korea', 'world', 'tour', 'ahmad', 'dhani']","['artis', 'korea', 'world', 'tour', 'ahmad', 'dhani']"
Non_HS,"ahok jakarta daging babi bali apa hubungan nya","['ahok', 'jakarta', 'daging', 'babi', 'bali', 'apa', 'hubungan', 'nya']","['ahok', 'jakarta', 'daging', 'babi', 'bali', 'hubungan', 'nya']","['ahok', 'jakarta', 'daging', 'babi', 'bal', 'hubung', 'nya']"
Non_HS,"ahmad dhani bangkrut ditagih utang melalui video mantan istrinya jadi janda kaya raya hampir setahun berlalu","['ahmad', 'dhani', 'bangkrut', 'ditagih', 'utang', 'melalui', 'video', 'mantan', 'istrinya', 'jadi', 'janda', 'kaya', 'raya', 'hampir', 'setahun', 'berlalu']","['ahmad', 'dhani', 'bangkrut', 'ditagih', 'utang', 'video', 'mantan', 'istrinya', 'janda', 'kaya', 'raya', 'setahun']","['ahmad', 'dhani', 'bangkrut', 'tagih', 'utang', 'video', 'mantan', 'istri', 'janda', 'kaya', 'raya', 'tahun']"
Non_HS,"ahmad dhani sentil ahok sandiaga uno cengar cengir melalui","['ahmad', 'dhani', 'sentil', 'ahok', 'sandiaga', 'uno', 'cengar', 'cengir', 'melalui']","['ahmad', 'dhani', 'sentil', 'ahok', 'sandiaga', 'uno', 'cengar', 'cengir']","['ahmad', 'dhani', 'sentil', 'ahok', 'sandiaga', 'uno', 'cengar', 'cengir']"
